LINK,CODE,BRAND,NAME,PRICE,REVIEWS,PRICE_TRY,PRICE_EURO,PRICE_USD
https://www.vatanbilgisayar.com/msi-mag-infinite-s3-i7-14700f-2-1ghz-16gb-1tb-ssd-12gb-nvidia-rtx4070-win11.html,MAG INFINITE S3 14NUE7-1838EU,MSI,msi mag infinite s3 i̇7 14700f 2.1ghz 16gb 1tb ssd 12gb nvidia rtx4070 win11,70999,0,70999,1922,2072
https://www.vatanbilgisayar.com/ipad-pro-5-nesil-512gb-wifi-cellular-11-ultra-retina-xdr-ekran-ipados-tablet-sp.html,MVW33TU/A,IPAD,ipad pro m4 512gb wifi+cellular 11''ultra retina xdr ekran ipados tablet sp,65499,0,65499,1773,1912
https://www.vatanbilgisayar.com/ipad-pro-m4-11inc-cellular.html,MVW13TU/A,IPAD,ipad pro m4 256gb wifi+cellular 11''ultra retina xdr ekran ipados tablet sp,56999,0,56999,1543,1664
https://www.vatanbilgisayar.com/ipad-air-6-nesil-512gb-wifi-11-liquid-retina-ekran-ipados-tablet-space-grey.html,MUWL3TU/A,IPAD,ipad air m2 512gb wifi 11''liquid retina ekran ipados tablet space grey,34399,20,34399,931,1004
https://www.vatanbilgisayar.com/warp-spectra-b760-i5-12400f-2-5ghz-16gb-512gb-ssd-8gb-nvidia-rtx4060-freedos-siyah.html,AWS-12400F-B16512A80X-B,WARP,warp spectra b760 i̇5 12400f 2.5ghz 16gb 512gb ssd 8gb nvidia rtx4060 freedos - si̇yah,29999,1,29999,812,875
https://www.vatanbilgisayar.com/msi-pulse-17-ai-core-ultra-9-185h-rtx4070-8gb-32gb-1tb-ssd-17inc-w11.html,PULSE 17 AI C1VGKG-038TR,MSI,msi pulse 17 ai core ultra 9 185h-rtx4070 8gb-32gb-1tb ssd-17inc-w11,107401,0,107401,2907,3135
https://www.vatanbilgisayar.com/casper-excalibur-e650-i7-12700f-2-1ghz-32gb-500gb-ssd-8gb-rtx4060ti-freedos.html,E65H.127F-DVD0X-0HD,CASPER,casper excalibur e650 i̇7 12700f 2.1ghz 32gb 500gb ssd 8gb rtx4060ti freedos,44999,0,44999,1218,1313
https://www.vatanbilgisayar.com/macbook-air-mxd23tu-a-m3-16gb-512gb-ssd-liquid-retina-15-3inc-silver.html,MXD23TU/A,MACBOOK,macbook air mxd23tu/a m3 16gb-512gb ssd-liquid retina-15.3inc-silver,73999,8,73999,2003,2160
https://www.vatanbilgisayar.com/asus-zenbook-s13-oled-ux5304-evo-core-ultra-7-155u-32gb-1tb-ssd-13-3inc-w11.html,UX5304MA-NQ012W,ASUS,asus zenbook s13 oled ux5304 evo core ultra 7 155u-32gb-1tb ssd-13.3inc-w11,76554,0,76554,2072,2235
https://www.vatanbilgisayar.com/macbook-air-mrxr3tu-a-m3-8gb-512gb-ssd-liquid-retina-13-6inc-silver.html,MRXR3TU/A,MACBOOK,macbook air mrxr3tu/a m3 8gb-512gb ssd-liquid retina-13.6inc-silver,58499,0,58499,1583,1708
https://www.vatanbilgisayar.com/macbook-air-mryv3tu-a-m3-8gb-512gb-ssd-liquid-retina-15-3inc-midnight.html,MRYV3TU/A,MACBOOK,macbook air mryv3tu/a m3 8gb-512gb ssd-liquid retina-15.3inc-midnight,63149,0,63149,1709,1843
https://www.vatanbilgisayar.com/macbook-air-mryq3tu-a-m3-8gb-512gb-ssd-liquid-retina-15-3inc-silver.html,MRYQ3TU/A,MACBOOK,macbook air mryq3tu/a m3 8gb-512gb ssd-liquid retina-15.3inc-silver,63149,0,63149,1709,1843
https://www.vatanbilgisayar.com/macbook-air-mryn3tu-a-m3-8gb-512gb-ssd-liquid-retina-15-3inc-space-grey.html,MRYN3TU/A,MACBOOK,macbook air mryn3tu/a m3 8gb-512gb ssd-liquid retina-15.3inc-space grey,63149,8,63149,1709,1843
https://www.vatanbilgisayar.com/macbook-air-mrym3tu-a-m3-8gb-256gb-ssd-liquid-retina-15-3inc-space-grey.html,MRYM3TU/A,MACBOOK,macbook air mrym3tu/a m3 8gb-256gb ssd-liquid retina-15.3inc-space grey,56499,8,56499,1529,1649
https://www.vatanbilgisayar.com/asus-rog-zephyrus-g16-core-ultra-9-185h-rtx4070-8gb-32gb-1tb-16inc-w11.html,GU605MI-QR044W-Gaming,ASUS,asus rog zephyrus g16 core ultra 9 185h-rtx4070 8gb-32gb-1tb-16inc-w11,123999,1,123999,3356,3620
https://www.vatanbilgisayar.com/huawei-matepad-pro-12gb-256gb-13-2inch-emui-tablet.html,53013XRY,HUAWEI,huawei matepad pro 12gb 256gb 13.2inch- emuı tablet,29999,0,29999,812,875
https://www.vatanbilgisayar.com/aidata-intel-core-i5-11260h-2-1-ghz-8-gb-512-gb-ssd-intel-uhd-freedos-23-8.html,AIO-11260H-23851200X-S,AIDATA,"aidata optima intel core i̇5 11260h 2.1ghz 8gb 512gb ssd intel uhd freedos 23.8""",14999,0,14999,406,437
https://www.vatanbilgisayar.com/acer-aspire-5-13-nesil-core-i5-1335u-rtx2050-4gb-8gb-512gb-ssd-14inc-w11.html,A514-56GM-597F,ACER,acer aspire 5 13.nesil core i5 1335u-rtx2050 4gb-8gb-512gb ssd-14inc-w11,27999,5,27999,757,817
https://www.vatanbilgisayar.com/lenovo-ip-gaming-3-12-nesil-core-i5-12450h-rtx3050ti-4gb-16gb-512-ssd-15-6-w11.html,82S9015TTX,LENOVO,lenovo ip gaming 3 12.nesil core i5 12450h-rtx3050ti 4gb-16gb-512 ssd-15.6-w11,35999,3,35999,974,1051
https://www.vatanbilgisayar.com/acer-aspire-7-12-nesil-core-i5-1240p-rtx3050-4gb-16gb-512gb-ssd-15-6inc-freedos.html,A715-51G-51MV,ACER,acer aspire 7 12.nesil core i5 1240p-rtx3050 4gb-16gb-512gb ssd-15.6inc-freedos,24707,2,24707,668,721
https://www.vatanbilgisayar.com/asus-tuf-gaming-f15-11-nesil-core-i5-11400h-rtx3050-4gb-8gb-512gbssd-15-6inc-w11.html,FX506HC-HN429W-Gaming,ASUS,asus tuf gaming f15 11.nesil core i5 11400h-rtx3050 4gb-8gb-512gbssd-15.6inc-w11,35138,7,35138,951,1025
https://www.vatanbilgisayar.com/lenovo-legion-5-pro-12-nesil-core-i7-12700h-16gb-512gb-ssd-16inc-rtx3060-6gb-w11.html,82RF00N1TX,LENOVO,lenovo legion 5 pro 12.nesil core i7 12700h-rtx3060 6gb-16gb-1tb ssd-16inc-w11,66999,20,66999,1813,1956
https://www.vatanbilgisayar.com/ipad-air-5-nesil-64gb-wifi-10-9-liquid-retina-ekran-ipados-tablet-purple.html,MME23TU/A,IPAD,ipad air 5.nesil 64gb wifi 10.9''liquid retina ekran ipados tablet purple,21999,90,21999,595,642
https://www.vatanbilgisayar.com/ipad-mini-128gb-wifi-8-3-liquid-retina-ekran-ipados-tablet-blue.html,MXN73TU/A,IPAD,ipad mini 128gb wifi 8.3''liquid retina ekran ipados tablet blue,23999,0,23999,649,700
https://www.vatanbilgisayar.com/ipad-mini-wifi-tablet.html,MXN63TU/A,IPAD,ipad mini 128gb wifi 8.3''liquid retina ekran ipados tablet spacegray,23999,0,23999,649,700
https://www.vatanbilgisayar.com/lenovo-legion-9-14-nesil-core-i9-14900hx-rtx4090-16gb-64gb-2tb-ssd-16inc-w11.html,83G00010TR,LENOVO,lenovo legion 9 14.nesil core i9 14900hx-rtx4090 16gb-64gb-2tb ssd-16inc-w11,199999,0,199999,5414,5839
https://www.vatanbilgisayar.com/lenovo-legion-pro-7-14-nesil-core-i9-14900hx-rtx4090-16gb-32gb-1tb-ssd-16inc-w11.html,83DE002KTR,LENOVO,lenovo legion pro 7 14.nesil core i9 14900hx-rtx4090 16gb-32gb-1tb ssd-16inc-w11,179999,0,179999,4872,5255
https://www.vatanbilgisayar.com/asus-rog-zephyrus-g16-ryzen-ai-9-hx370-rtx4060-8gb-32gb-1tb-ssd-16inc-w11.html,GA605WV-QR025W-Gaming,ASUS,asus rog zephyrus g16 ryzen ai 9 hx370-rtx4060 8gb-32gb-1tb ssd-16inc-w11,103999,0,103999,2815,3036
https://www.vatanbilgisayar.com/exper-xera-xc133-intel-core-i3-13100f-2-5ghz-16gb-512gb-ssd-8gb-nvidia-rtx4060-freedos.html,XERA XC133,EXPER,exper xera xc133 intel core i̇3 13100f 2.5ghz 16gb 512gb ssd 8gb nvidia rtx4060 freedos,26999,0,26999,730,788
https://www.vatanbilgisayar.com/huawei-matebook-x-pro-core-ultra-7-155h-16gb-1tb-ssd-14-2inc-w11.html,53014AQY,HUAWEI,huawei matebook x pro core ultra 7 155h-16gb-1tb ssd-14.2inc-w11,74999,0,74999,2030,2189
https://www.vatanbilgisayar.com/ipad-pro-7-nesil-256gb-wifi-cellular-13-ultra-retina-xdr-ekran-ipados-tablet-si.html,MVXT3TU/A,IPAD,ipad pro m4 256gb wifi+cellular 13''ultra retina xdr ekran ipados tablet si,71499,0,71499,1935,2087
https://www.vatanbilgisayar.com/ipad-air-6-nesil-512gb-wifi-13-liquid-retina-ekran-ipados-tablet-blue.html,MV2K3TU/A,IPAD,ipad air m2 512gb wifi 13''liquid retina ekran ipados tablet blue,42399,0,42399,1147,1237
https://www.vatanbilgisayar.com/ipad-air-6-nesil-512gb-wifi-13-liquid-retina-ekran-ipados-tablet-spacegrey.html,MV2J3TU/A,IPAD,ipad air m2 512gb wifi 13''liquid retina ekran ipados tablet spacegrey,42399,0,42399,1147,1237
https://www.vatanbilgisayar.com/ipad-air-6-nesil-128gb-wifi-cellu-11-liquid-retina-ekran-ipados-tablet-blue.html,MUXE3TU/A,IPAD,ipad air m2 128gb wifi+ cellu.11''liquid retina ekran ipados tablet blue,33999,0,33999,920,992
https://www.vatanbilgisayar.com/ipad-air-6-nesil-512gb-wifi-11-liquid-retina-ekran-ipados-tablet-starlight.html,MUWN3TU/A,IPAD,ipad air m2 512gb wifi 11''liquid retina ekran ipados tablet starlight,34399,0,34399,931,1004
https://www.vatanbilgisayar.com/warp-spectra-i5-12400f-2-5ghz-16gb-512gb-ssd-12gb-nvidia-rtx3060-freedos-siyah.html,AWS-12400F-16512W120X-B,WARP,warp spectra i̇5 12400f 2.5ghz 16gb 512gb ssd 12gb nvidia rtx3060 freedos -si̇yah,27999,0,27999,757,817
https://www.vatanbilgisayar.com/warp-spectra-i5-12400f-2-5ghz-32gb-1tb-ssd-8gb-nvidia-rtx4060-freedos.html,AWS-12400F-B321SA80X-W,WARP,warp spectra b760 i̇5 12400f 2.5ghz 32gb 1tb ssd 8gb nvidia rtx4060 freedos - beyaz,32999,0,32999,893,963
https://www.vatanbilgisayar.com/hp-omen-14-nesil-core-i9-14900hx-rtx4080-12gb-32gb-2tb-16-1inc-w11-notebook.html,9J1L0EA,HP,hp omen 16-wf1000nt 14.nesil core i9 14900hx-rtx4080 12gb-32gb-2tb-qhd16.1inc-w11 notebook,130000,0,130000,3519,3795
https://www.vatanbilgisayar.com/macbook-air-mxct3tu-a-m3-16gb-512gb-ssd-liquid-retina-13-6inc-silver.html,MXCT3TU/A,MACBOOK,macbook air mxct3tu/a m3 16gb-512gb ssd-liquid retina-13.6inc-silver,69999,0,69999,1894,2043
https://www.vatanbilgisayar.com/asus-mini-pc-pb63-intel-core-i5-13400-3-3ghz-16gb-512gb-ssd-win11-pro.html,PB63-B5046AH,ASUS,asus mini pc pb63 intel core i̇5 13400 3.3ghz 16gb 512gb ssd intel uhd730 win11 pro,39999,0,39999,1082,1167
https://www.vatanbilgisayar.com/aidata-optima-intel-core-i3-10105-3-7ghz-8gb-256gb-ssd-intel-uhd-freedos-21-5.html,AIO-10105-21825600X-O,AIDATA,"aidata optima intel core i̇3 10105 3.7ghz 8gb 256gb ssd intel uhd freedos 21.5""",13999,0,13999,378,408
https://www.vatanbilgisayar.com/casper-excalibur-12-nesil-core-i7-12650h-rtx4060-8gb-16gb-1tb-ssd-15-6inc-w11-142971.html,G870.1265-BQB0A-B,CASPER,casper excalibur 12.nesil core i7 12650h-rtx4060 8gb-16gb-1tb ssd-15.6inc-w11,45999,2,45999,1245,1343
https://www.vatanbilgisayar.com/exper-diamond-dex600-intel-core-i5-11400-2-6ghz-8gb-256gb-ssd-intel-uhd730-win11.html,DIAMOND DEX600,EXPER,exper diamond dex600 intel core i̇5 11400 2.6ghz 8gb 256gb ssd intel uhd730 win11,15999,2,15999,433,467
https://www.vatanbilgisayar.com/casper-nirvana-n200-intel-core-i5-11400-2-6ghz-8gb-500gb-ssd-intel-uhd730-win11.html,N2H.1140-8V00T-00A,CASPER,casper nirvana n200 intel core i̇5 11400 2.6ghz 8gb 500gb ssd intel uhd 730 win11,12999,0,12999,351,379
https://www.vatanbilgisayar.com/samsung-galaxy-tab-s9-ultra-12gb-512gb-14-6-android-tablet-sm-x910nzeetur.html,X910-B,SAMSUNG,samsung galaxy tab s9 ultra 12gb 512gb 14.6''android tablet sm-x910nzeetur,39999,32,39999,1082,1167
https://www.vatanbilgisayar.com/samsung-galaxy-tab-s9-ultra-12gb-512gb-14-6-android-tablet-sm-x910nzaetur.html,X910-G,SAMSUNG,samsung galaxy tab s9 ultra 12gb 512gb 14.6''android tablet sm-x910nzaetur,39999,32,39999,1082,1167
https://www.vatanbilgisayar.com/casper-excalibur-13-nesil-core-i9-13900k-rtx4090-16gb-32gb-2tb-ssd-16inc-w11.html,G911.1390-DX90A-C,CASPER,casper excalibur 13.nesil core i9 13900hx-rtx4090 16gb-32gb-2tb ssd-16inc-w11,117999,0,117999,3194,3445
https://www.vatanbilgisayar.com/macbook-air-mly43tu-a-m2-8gb-512gb-ssd-liquid-retina-13-6inc-gece-yarisi.html,MLY43TU/A,MACBOOK,macbook air mly43tu/a m2 8gb-512gb ssd-liquid retina-13.6inc-gece yarısı,49999,78,49999,1353,1459
https://www.vatanbilgisayar.com/ipad-mini-256gb-wifi-8-3-liquid-retina-ekran-ipados-tablet-spacegray.html,MXNA3TU/A,IPAD,ipad mini 256gb wifi 8.3''liquid retina ekran ipados tablet spacegray,28499,0,28499,771,832
https://www.vatanbilgisayar.com/ipad-10-nesil-256gb-wi-fi-10-9-liquid-retina-ekran-ipados-tablet-sari-147893.html,MCMG4TU/A,IPAD,ipad 10.nesil 256gb wi-fi 10.9''liquid retina ekran ipados tablet sarı,21499,0,21499,581,627
https://www.vatanbilgisayar.com/ipad-10-nesil-64gb-wi-fi-10-9-liquid-retina-ekran-ipados-tablet-sari.html,MCM94TU/A,IPAD,ipad 10.nesil 64gb wi-fi 10.9''liquid retina ekran ipados tablet sarı,16499,0,16499,446,481
https://www.vatanbilgisayar.com/asus-rog-zephyrus-g16-ryzen-ai-9-hx370-rtx4070-8gb-32gb-1tb-ssd-16inc-w11.html,GA605WI-QR017W-Gaming,ASUS,asus rog zephyrus g16 ryzen ai 9 hx370-rtx4070 8gb-32gb-1tb ssd-16inc-w11,126999,0,126999,3437,3708
https://www.vatanbilgisayar.com/acer-aspire-spin-14-core-i3-n305-8gb-256gb-ssd-14inc-w11.html,A3SP14-31PT-38YP,ACER,acer aspire spin 14 core i3 n305-8gb-256gb ssd-14inc-w11,21999,0,21999,595,642
https://www.vatanbilgisayar.com/ipad-pro-m4-1tb-wifi-13-ultra-retina-xdr-ekran-ipados-tablet-spaceblack.html,MWRF3TU/A,IPAD,ipad pro m4 1tb wifi 13''ultra retina xdr ekran ipados tablet spaceblack,93999,0,93999,2544,2744
https://www.vatanbilgisayar.com/ipad-pro-m4-1tb-wifi-cellular-11-ultra-retina-xdr-ekran-ipados-tablet-spaceblac.html,MWRP3TU/A,IPAD,ipad pro m4 1tb wifi+cellular 11''ultra retina xdr ekran ipados tablet spaceblac,87999,0,87999,2382,2569
https://www.vatanbilgisayar.com/ipad-pro-7-nesil-512gb-wifi-13-ultra-retina-xdr-ekran-ipados-tablet-silver.html,MVX53TU/A,IPAD,ipad pro m4 512gb wifi 13''ultra retina xdr ekran ipados tablet silver,69999,0,69999,1894,2043
https://www.vatanbilgisayar.com/ipad-pro-5-nesil-512gb-wifi-11-ultra-retina-xdr-ekran-ipados-tablet-silver.html,MVVD3TU/A,IPAD,ipad pro m4 512gb wifi 11''ultra retina xdr ekran ipados tablet silver,53999,0,53999,1461,1576
https://www.vatanbilgisayar.com/ipad-air-6-nesil-512gb-wifi-cellu-13-liquid-retina-ekran-ipados-tablet-spacegr.html,MV703TU/A,IPAD,ipad air m2 512gb wifi+ cellu.13''liquid retina ekran ipados tablet spacegr,56499,0,56499,1529,1649
https://www.vatanbilgisayar.com/ipad-air-6-nesil-256gb-wifi-cellu-13-liquid-retina-ekran-ipados-tablet-purple.html,MV6Y3TU/A,IPAD,ipad air m2 256gb wifi+ cellu.13''liquid retina ekran ipados tablet purple,40899,0,40899,1107,1194
https://www.vatanbilgisayar.com/ipad-air-6-nesil-256gb-wifi-cellu-13-liquid-retina-ekran-ipados-tablet-blue.html,MV6W3TU/A,IPAD,ipad air m2 256gb wifi+ cellu.13''liquid retina ekran ipados tablet blue,47999,0,47999,1299,1401
https://www.vatanbilgisayar.com/ipad-air-6-nesil-256gb-wifi-cellu-11-liquid-retina-ekran-ipados-tablet-starlig.html,MUXK3TU/A,IPAD,ipad air m2 256gb wifi+ cellu.11''liquid retina ekran ipados tablet starlig,38499,0,38499,1042,1124
https://www.vatanbilgisayar.com/ipad-air-6-nesil-256gb-wifi-cellu-11-liquid-retina-ekran-ipados-tablet-blue.html,MUXJ3TU/A,IPAD,ipad air m2 256gb wifi+ cellu.11''liquid retina ekran ipados tablet blue,32799,0,32799,887,957
https://www.vatanbilgisayar.com/ipad-air-6-nesil-128gb-wifi-cellu-11-liquid-retina-ekran-ipados-tablet-starlig.html,MUXF3TU/A,IPAD,ipad air m2 128gb wifi+ cellu.11''liquid retina ekran ipados tablet starlig,33999,0,33999,920,992
https://www.vatanbilgisayar.com/warp-spectra-b760-i5-12400f-2-5ghz-16gb-512gb-ssd-12gb-nvidia-rtx3060-freedos-siyah.html,AWS-12400F-B16512W120X-B,WARP,warp spectra b760 i̇5 12400f 2.5ghz 16gb 512gb ssd 12gb nvidia rtx3060 freedos - si̇yah,27999,0,27999,757,817
https://www.vatanbilgisayar.com/warp-spectra-i5-12400f-2-5ghz-16gb-512gb-ssd-8gb-nvidia-rtx4060-freedos.html,AWS-12400F-B16512A80X-W,WARP,warp spectra b760 i̇5 12400f 2.5ghz 16gb 512gb ssd 8gb nvidia rtx4060 freedos - beyaz,29999,0,29999,812,875
https://www.vatanbilgisayar.com/warp-spectra-i5-12400f-2-5ghz-16gb-512gb-ssd-12gb-nvidia-rtx3060-freedos-145274.html,AWS-12400F-B16512W120X-W,WARP,warp spectra b760 i̇5 12400f 2.5ghz 16gb 512gb ssd 12gb nvidia rtx3060 freedos - beyaz,27999,0,27999,757,817
https://www.vatanbilgisayar.com/dell-alienware-m18-14-nesil-core-i7-14700hx-rtx4070-8gb-32gb-1tb-ssd-18inc-w11.html,AWM18i7321W,DELL,dell alienware m18 14.nesil core i7 14700hx rtx4070 8gb-32gb-1tb ssd-18inc-w11,128161,0,128161,3469,3741
https://www.vatanbilgisayar.com/hp-15-fc0017nt-7-nesil-ryzen-5-7520u-8gb-256gb-ssd-15-6inc-w11.html,7Q9K9EA,HP,hp 15-fc0017nt 7.nesil ryzen 5 7520u-8gb-256gb ssd-15.6inc-w11 notebook,18999,0,18999,514,554
https://www.vatanbilgisayar.com/msi-prestige-16-evo-core-ultra-7-155h-16gb-1tb-ssd-16inc-w11.html,PRESTIGE 16 AI EVO B1MG-015TR,MSI,msi prestige 16 evo core ultra 7 155h-16gb-1tb ssd-16inc-w11,69068,0,69068,1869,2016
https://www.vatanbilgisayar.com/macbook-pro-mrx83tu-a-m3-pro-36gb-1tb-ssd-liquid-retina-14inc-uzay-grisi.html,MRX83TU/A,MACBOOK,macbook pro mrx83tu/a m3 max 36gb-1tb ssd-liquid retina-14inc-gümüş,146999,0,146999,3979,4291
https://www.vatanbilgisayar.com/macbook-pro-mrx63tu-a-m3-pro-18gb-512gb-ssd-liquid-retina-14inc-uzay-grisi.html,MRX63TU/A,MACBOOK,macbook pro mrx63tu/a m3 pro 18gb-512gb ssd-liquid retina-14inc-gümüş,93999,6,93999,2544,2744
https://www.vatanbilgisayar.com/asus-mini-pc-pn41-celeron-n5105-2ghz-4gb-128gb-ssd-intel-uhd-win11-pro.html,PN41-S1-BC463AV,ASUS,asus mini pc pn41 celeron n5105 2ghz 4gb 128gb ssd intel uhd win11 pro,12499,0,12499,338,364
https://www.vatanbilgisayar.com/tcl-nxtpaper-9466x4-2ghz-4gb-128gb-10-95-2k-android-tablet.html,9466X4-2CLCTR11,TCL,"tcl nxtpaper 9466x4 2ghz 4gb 128gb 10.95"" 2k- android tablet",7099,3,7099,192,207
https://www.vatanbilgisayar.com/macbook-pro-mphk3tu-a-m2-max-32gb-1tb-ssd-liquid-retina-14inc-uzay-grisi.html,MPHK3TU/A,MACBOOK,macbook pro mphk3tu/a m2 max 32gb-1tb ssd-liquid retina-14inc-gümüş,112372,0,112372,3042,3280
https://www.vatanbilgisayar.com/macbook-pro-mphe3tu-a-m2-pro-16gb-512gb-ssd-liquid-retina-14inc-uzay-grisi.html,MPHE3TU/A,MACBOOK,macbook pro mphe3tu/a m2 pro 16gb-512gb ssd-liquid retina-14inc-uzay grisi,62489,11,62489,1691,1824
https://www.vatanbilgisayar.com/macbook-pro-mnw83tu-a-m2-pro-16gb-512gb-ssd-liquid-retina-16inc-space-grey.html,MNW83TU/A,MACBOOK,macbook pro mnw83tu/a m2 pro 16gb-512gb ssd-liquid retina-16inc-uzay grisi,89491,11,89491,2422,2612
https://www.vatanbilgisayar.com/acer-predator-12-nesil-core-i7-12700h-16gb-1tb-ssd-15-6inc-rtx3070-8gb-freedos.html,PH315-55-76PF,ACER,acer predator 12.nesil core i7 12700h-rtx3070 8gb-16gb-1tb ssd-15.6inc-freedos,48499,13,48499,1312,1416
https://www.vatanbilgisayar.com/ipad-air-5-nesil-256gb-wifi-10-9-liquid-retina-ekran-ipados-tablet-blue.html,MM9N3TU/A,IPAD,ipad air 5.nesil 256gb wifi 10.9''liquid retina ekran ipados tablet blue,26999,90,26999,730,788
https://www.vatanbilgisayar.com/ipad-air-5-nesil-64gb-wifi-10-9-liquid-retina-ekran-ipados-tablet-blue.html,MM9E3TU/A,IPAD,ipad air 5.nesil 64gb wifi 10.9''liquid retina ekran ipados tablet blue,21999,90,21999,595,642
https://www.vatanbilgisayar.com/ipad-pro-m4-2tb-wifi-11-ultra-retina-xdr-ekran-ipados-tablet-silver-145729.html,MVVG3TU/A,IPAD,ipad pro m4 2tb wifi 11''ultra retina xdr ekran ipados tablet spaceblack,92999,0,92999,2517,2715
https://www.vatanbilgisayar.com/ipad-pro-7-nesil-2tb-wifi-13-ultra-retina-xdr-ekran-ipados-tablet-silver-145510.html,MVX93TU/A,IPAD,ipad pro m4 2tb wifi 13''ultra retina xdr ekran ipados tablet silver,107499,0,107499,2910,3138
https://www.vatanbilgisayar.com/ipad-pro-7-nesil-2tb-wifi-13-ultra-retina-xdr-ekran-ipados-tablet-space-black.html,MVX83TU/A,IPAD,ipad pro m4 2tb wifi 13''ultra retina xdr ekran ipados tablet space black,107499,0,107499,2910,3138
https://www.vatanbilgisayar.com/ipad-pro-7-nesil-1tb-wifi-13-ultra-retina-xdr-ekran-ipados-tablet-silver.html,MVX73TU/A,IPAD,ipad pro m4 1tb wifi 13''ultra retina xdr ekran ipados tablet silver,89499,0,89499,2422,2613
https://www.vatanbilgisayar.com/ipad-pro-m4-2tb-wifi-cellular-11-ultra-retina-xdr-ekran-ipados-tablet-sp-145488.html,MVW73TU/A,IPAD,ipad pro m4 2tb wifi+cellular 11''ultra retina xdr ekran ipados tablet sp,89599,0,89599,2425,2616
https://www.vatanbilgisayar.com/ipad-pro-5-nesil-1tb-wifi-cellular-11-ultra-retina-xdr-ekran-ipados-tablet-spac.html,MVW53TU/A,IPAD,ipad pro m4 1tb wifi+cellular 11''ultra retina xdr ekran ipados tablet spac,83499,0,83499,2260,2437
https://www.vatanbilgisayar.com/ipad-pro-5-nesil-512gb-wifi-cellular-11-ultra-retina-xdr-ekran-ipados-tablet-si.html,MVW43TU/A,IPAD,ipad pro m4 512gb wifi+cellular 11''ultra retina xdr ekran ipados tablet si,65499,0,65499,1773,1912
https://www.vatanbilgisayar.com/ipad-pro-5-nesil-256gb-wifi-cellular-11-ultra-retina-xdr-ekran-ipados-tablet-si.html,MVW23TU/A,IPAD,ipad pro m4 256gb wifi+cellular 11''ultra retina xdr ekran ipados tablet si,56999,0,56999,1543,1664
https://www.vatanbilgisayar.com/ipad-pro-5-nesil-2tb-wifi-11-ultra-retina-xdr-ekran-ipados-tablet-silver.html,MVVH3TU/A,IPAD,ipad pro m4 2tb wifi 11''ultra retina xdr ekran ipados tablet silver,92999,0,92999,2517,2715
https://www.vatanbilgisayar.com/ipad-pro-5-nesil-1tb-wifi-11-ultra-retina-xdr-ekran-ipados-tablet-space-black.html,MVVE3TU/A,IPAD,ipad pro m4 1tb wifi 11''ultra retina xdr ekran ipados tablet space black,74999,0,74999,2030,2189
https://www.vatanbilgisayar.com/ipad-air-6-nesil-128gb-wifi-cellu-13-liquid-retina-ekran-ipados-tablet-blue.html,MV6R3TU/A,IPAD,ipad air m2 128gb wifi+ cellu.13''liquid retina ekran ipados tablet blue,38999,0,38999,1055,1138
https://www.vatanbilgisayar.com/ipad-air-m2-13inc-cellular.html,MV6Q3TU/A,IPAD,ipad air m2 128gb wifi+ cellu.13''liquid retina ekran ipados tablet spacegr,38999,0,38999,1055,1138
https://www.vatanbilgisayar.com/ipad-air-6-nesil-1tb-wifi-13-liquid-retina-ekran-ipados-tablet-blue.html,MV2Q3TU/A,IPAD,ipad air m2 1tb wifi 13''liquid retina ekran ipados tablet blue,48999,0,48999,1326,1430
https://www.vatanbilgisayar.com/ipad-air-6-nesil-512gb-wifi-13-liquid-retina-ekran-ipados-tablet-starlight.html,MV2L3TU/A,IPAD,ipad air m2 512gb wifi 13''liquid retina ekran ipados tablet starlight,49499,0,49499,1339,1445
https://www.vatanbilgisayar.com/ipad-air-6-nesil-1tb-wifi-cellu-11-liquid-retina-ekran-ipados-tablet-spacegrey.html,MUXR3TU/A,IPAD,ipad air m2 1tb wifi+ cellu.11''liquid retina ekran ipados tablet spacegrey,47499,0,47499,1285,1386
https://www.vatanbilgisayar.com/ipad-air-6-nesil-128gb-wifi-cellu-11-liquid-retina-ekran-ipados-tablet-purple.html,MUXG3TU/A,IPAD,ipad air m2 128gb wifi+ cellu.11''liquid retina ekran ipados tablet purple,33999,0,33999,920,992
https://www.vatanbilgisayar.com/ipad-air-6-nesil-512gb-wifi-11-liquid-retina-ekran-ipados-tablet-purple.html,MUWP3TU/A,IPAD,ipad air m2 512gb wifi 11''liquid retina ekran ipados tablet purple,34399,0,34399,931,1004
https://www.vatanbilgisayar.com/ipad-air-6-nesil-512gb-wifi-11-liquid-retina-ekran-ipados-tablet-blue.html,MUWM3TU/A,IPAD,ipad air m2 512gb wifi 11''liquid retina ekran ipados tablet blue,34399,0,34399,931,1004
https://www.vatanbilgisayar.com/warp-spectra-b760-i5-12400f-2-5ghz-16gb-1-tb-ssd-12gb-nvidia-rtx4070-freedos-siyah.html,AWS-12400F-B161SA120X-B,WARP,warp spectra b760 i̇5 12400f 2.5ghz 16gb 1 tb ssd 12gb nvidia rtx4070 freedos - si̇yah,43999,0,43999,1191,1284
https://www.vatanbilgisayar.com/dell-alienware-m16-core-ultra-7-185h-rtx4070-8gb-32gb-1tb-ssd-16inc-w11.html,AWM16U9321W,DELL,dell alienware m16 core ultra 9 185h-rtx4070 8gb-32gb-1tb ssd-16inc-w11,138414,0,138414,3746,4041
